849.000,3.265
850.000,3.561
851.000,3.592
852.000,4.118
853.000,3.891
854.000,3.028
855.000,3.413
856.000,3.491
857.000,4.171
858.000,4.189
859.000,3.451
860.000,3.167
861.000,3.938
862.000,3.672
863.000,4.226
864.000,4.051
865.000,3.810
866.000,3.333
867.000,3.659
868.000,3.600
869.000,3.515
870.000,3.611
871.000,3.907
872.000,3.636
873.000,3.843
874.000,3.786
875.000,4.083
876.000,3.829
877.000,3.308
878.000,4.143
879.000,4.025
880.000,3.496
881.000,2.935
882.000,4.089
883.000,3.417
884.000,4.010
885.000,4.141
886.000,3.629
887.000,3.510
888.000,3.778
889.000,2.841
890.000,3.969
891.000,3.744
892.000,3.912
893.000,3.200
894.000,4.443
895.000,3.953
896.000,3.984
897.000,3.557
898.000,4.083
899.000,3.523
900.000,3.577
901.000,3.606
902.000,4.280
903.000,3.459
904.000,3.301
905.000,3.789
906.000,3.524
907.000,3.952
908.000,3.308
909.000,3.901
910.000,3.601
911.000,3.869
912.000,3.721
913.000,3.289
914.000,4.279
915.000,2.832
916.000,3.945
917.000,4.069
918.000,2.958
919.000,3.936
920.000,3.462
921.000,3.696
922.000,3.583
923.000,3.609
924.000,3.990
925.000,3.132
926.000,4.248
927.000,3.230
928.000,4.325
929.000,3.682
930.000,3.051
931.000,4.032
932.000,4.450
933.000,3.710
934.000,2.986
935.000,3.490
936.000,3.511
937.000,3.733
938.000,3.871
939.000,3.758
940.000,3.192
941.000,2.286
942.000,4.040
943.000,4.296
944.000,3.844
945.000,3.620
946.000,4.303
947.000,3.000
948.000,3.741
949.000,3.930
950.000,2.964
951.000,4.524
952.000,3.994
953.000,4.688
954.000,3.778
955.000,3.580
956.000,3.991
957.000,4.271
958.000,3.905
959.000,3.740
960.000,3.938
961.000,3.740
962.000,4.039
963.000,3.434
964.000,3.718
965.000,4.117
966.000,3.564
967.000,3.538
968.000,4.131
969.000,4.115
970.000,3.149
971.000,3.332
972.000,3.371
973.000,3.396
974.000,3.733
975.000,3.260
976.000,3.364
977.000,3.763
978.000,3.886
979.000,4.041
980.000,3.222
981.000,3.330
982.000,4.176
983.000,4.115
984.000,3.542
985.000,4.212
986.000,3.773
987.000,4.017
988.000,3.849
989.000,4.682
990.000,3.549
991.000,3.750
992.000,3.419
993.000,3.345
994.000,4.154
995.000,3.898
996.000,3.936
997.000,3.933
998.000,4.119
999.000,3.187
1000.000,4.131
1001.000,3.653
1002.000,4.136
1003.000,4.138
1004.000,3.160
1005.000,4.141
1006.000,3.068
1007.000,4.219
1008.000,3.840
1009.000,3.827
1010.000,2.475
1011.000,3.703
1012.000,3.364
1013.000,3.848
1014.000,3.487
1015.000,3.726
1016.000,3.788
1017.000,3.251
1018.000,4.156
1019.000,3.011
1020.000,3.989
1021.000,4.695
1022.000,3.562
1023.000,4.073
1024.000,3.698
1025.000,3.758
1026.000,4.000
1027.000,3.826
1028.000,3.967
1029.000,3.195
1030.000,3.579
1031.000,4.071
1032.000,3.942
1033.000,3.289
1034.000,3.484
1035.000,3.824
1036.000,4.320
1037.000,3.579
1038.000,3.932
1039.000,2.893
1040.000,4.236
1041.000,4.318
1042.000,2.756
1043.000,3.917
1044.000,3.764
1045.000,3.541
1046.000,3.885
1047.000,3.882
1048.000,4.000
1049.000,3.583
1050.000,2.901
1051.000,3.466
1052.000,4.343
1053.000,3.343
1054.000,3.890
1055.000,3.449
1056.000,3.474
1057.000,3.726
1058.000,3.796
1059.000,2.889
1060.000,3.350
1061.000,3.980
1062.000,4.485
1063.000,4.180
1064.000,3.709
1065.000,3.716
1066.000,3.533
1067.000,3.969
1068.000,3.734
1069.000,2.872
1070.000,3.619
1071.000,4.427
1072.000,4.048
1073.000,4.147
1074.000,3.448
1075.000,4.049
1076.000,3.244
1077.000,4.019
1078.000,3.984
1079.000,3.587
1080.000,3.741
1081.000,4.147
1082.000,4.333
1083.000,2.692
1084.000,3.150
1085.000,3.714
1086.000,3.862
1087.000,3.791
1088.000,3.338
1089.000,4.000
1090.000,3.370
1091.000,2.697
1092.000,4.059
1093.000,3.386
1094.000,3.622
1095.000,4.000
1096.000,2.590
1097.000,3.470
1098.000,4.188
1099.000,3.511
1100.000,2.199
1101.000,3.324
1102.000,2.259
1103.000,3.533
1104.000,3.833
1105.000,3.932
1106.000,3.781
1107.000,3.705
1108.000,4.114
1109.000,3.088
1110.000,4.327
1111.000,4.030
1112.000,3.442
1113.000,3.975
1114.000,3.463
1115.000,3.174
1116.000,3.866
1117.000,3.777
1118.000,3.667
1119.000,3.787
1120.000,3.765
1121.000,3.955
1122.000,3.228
1123.000,3.367
1124.000,3.771
1125.000,3.222
1126.000,3.762
1127.000,3.221
1128.000,3.217
1129.000,4.146
1130.000,3.849
1131.000,4.796
1132.000,4.344
1133.000,3.387
1134.000,4.420
1135.000,3.814
1136.000,3.268
1137.000,3.745
1138.000,3.663
1139.000,3.907
1140.000,3.757
1141.000,3.309
1142.000,3.373
1143.000,4.302
1144.000,3.773
1145.000,3.368
1146.000,2.799
1147.000,3.465
1148.000,3.797
1149.000,3.315
1150.000,2.591
1151.000,3.773
1152.000,2.570
1153.000,2.737
1154.000,3.375
1155.000,3.192
1156.000,3.583
1157.000,4.273
1158.000,3.641
1159.000,2.562
1160.000,3.075
1161.000,3.968
1162.000,3.551
1163.000,3.641
1164.000,3.441
1165.000,3.574
1166.000,3.500
1167.000,3.429
1168.000,3.446
1169.000,2.771
1170.000,4.012
1171.000,4.321
1172.000,3.517
1173.000,3.249
1174.000,3.125
1175.000,4.208
1176.000,4.143
1177.000,3.975
1178.000,3.500
1179.000,3.662
1180.000,4.459
1181.000,2.816
1182.000,3.357
1183.000,3.683
1184.000,3.338
1185.000,3.644
1186.000,4.296
1187.000,3.387
1188.000,4.161
1189.000,3.760
1190.000,4.037
1191.000,4.295
1192.000,4.379
1193.000,2.783
1194.000,3.325
1195.000,3.719
1196.000,3.884
1197.000,4.167
1198.000,3.657
1199.000,3.631
1200.000,3.564
1201.000,3.576
1202.000,3.537
1203.000,3.707
1204.000,3.485
1205.000,3.941
1206.000,3.560
1207.000,2.395
1208.000,4.021
1209.000,3.412
1210.000,3.897
1211.000,3.864
1212.000,3.855
1213.000,4.042
1214.000,3.022
1215.000,4.035
1216.000,3.695
1217.000,4.235
1218.000,3.455
1219.000,3.621
1220.000,3.354
1221.000,3.964
1222.000,3.221
1223.000,3.925
1224.000,4.047
1225.000,4.036
1226.000,3.286
1227.000,3.792
1228.000,3.777
1229.000,4.000
1230.000,3.937
1231.000,3.845
1232.000,4.230
1233.000,3.885
1234.000,4.292
1235.000,3.700
1236.000,3.375
1237.000,3.767
1238.000,3.711
1239.000,3.864
1240.000,3.067
1241.000,4.247
1242.000,3.640
1243.000,3.609
1244.000,3.381
1245.000,4.333
1246.000,3.570
1247.000,3.806
1248.000,3.596
1249.000,3.960
1250.000,4.190
1251.000,3.378
1252.000,4.025
1253.000,3.541
1254.000,4.118
1255.000,3.779
1256.000,4.344
1257.000,3.367
1258.000,4.262
1259.000,3.983
1260.000,3.788
1261.000,3.749
1262.000,3.424
1263.000,3.140
1264.000,3.586
1265.000,3.184
1266.000,3.342
1267.000,3.600
1268.000,4.257
1269.000,4.250
1270.000,3.034
1271.000,4.282
1272.000,3.535
1273.000,3.982
1274.000,3.849
1275.000,4.467
1276.000,4.156
1277.000,3.676
1278.000,4.000
1279.000,2.958
1280.000,3.720
1281.000,3.479
1282.000,4.095
1283.000,3.348
1284.000,3.422
1285.000,3.906
1286.000,3.500
1287.000,3.947
1288.000,3.760
1289.000,4.308
1290.000,4.182
1291.000,3.802
1292.000,3.396
1293.000,3.426
1294.000,3.927
1295.000,3.575
1296.000,3.896
1297.000,3.446
1298.000,3.827
1299.000,3.791
1300.000,3.482
1301.000,3.774
1302.000,4.267
1303.000,3.321
1304.000,3.964
1305.000,4.333
1306.000,4.148
1307.000,4.333
1308.000,3.607
1309.000,3.708
1310.000,3.750
1311.000,3.479
1312.000,3.271
1313.000,3.655
1314.000,2.789
1315.000,4.505
1316.000,3.237
1317.000,3.662
1318.000,3.048
1319.000,3.214
1320.000,4.017
1321.000,3.292
1322.000,4.117
1323.000,3.703
1324.000,4.037
1325.000,3.986
1326.000,3.919
1327.000,3.507
1328.000,3.552
1329.000,3.285
1330.000,4.261
1331.000,3.980
1332.000,3.500
1333.000,3.697
1334.000,3.915
1335.000,3.075
1336.000,4.087
1337.000,3.815
1338.000,4.030
1339.000,2.789
1340.000,2.163
1341.000,2.379
1342.000,2.978
1343.000,4.416
1344.000,3.720
1345.000,3.720
1346.000,3.536
1347.000,3.778
1348.000,3.799
1349.000,4.651
1350.000,3.759
1351.000,4.200
1352.000,3.576
1353.000,3.032
1354.000,3.405
1355.000,4.170
1356.000,2.633
1357.000,2.797
1358.000,3.160
1359.000,3.646
1360.000,3.553
1361.000,4.135
1362.000,3.447
1363.000,4.381
1364.000,4.000
1365.000,3.627
1366.000,3.510
1367.000,3.777
1368.000,4.114
1369.000,3.782
1370.000,3.142
1371.000,4.273
1372.000,3.000
1373.000,3.811
1374.000,3.922
1375.000,3.900
1376.000,3.883
1377.000,2.821
1378.000,4.534
1379.000,3.250
1380.000,3.316
1381.000,3.406
1382.000,4.139
1383.000,3.330
1384.000,3.455
1385.000,3.727
1386.000,3.951
1387.000,3.659
1388.000,4.019
1389.000,3.813
1390.000,3.838
1391.000,3.469
1392.000,3.403
1393.000,4.128
1394.000,3.000
1395.000,3.827
1396.000,3.726
1397.000,3.491
1398.000,3.711
1399.000,3.653
1400.000,4.172
1401.000,4.018
1402.000,4.122
1403.000,3.846
1404.000,2.795
1405.000,3.733
1406.000,3.800
1407.000,4.082
1408.000,3.140
1409.000,4.214
1410.000,4.064
1411.000,3.567
1412.000,3.333
1413.000,3.832
1414.000,3.784
1415.000,3.715
1416.000,3.545
1417.000,3.414
1418.000,2.951
1419.000,2.647
1420.000,3.731
1421.000,3.759
1422.000,3.012
1423.000,4.188
1424.000,3.409
1425.000,3.648
1426.000,3.495
1427.000,3.647
1428.000,4.212
1429.000,3.292
1430.000,4.164
1431.000,3.381
1432.000,3.543
1433.000,3.337
1434.000,2.405
1435.000,3.457
1436.000,3.970
1437.000,4.542
1438.000,3.477
1439.000,3.900
1440.000,3.353
1441.000,3.627
1442.000,3.300
1443.000,4.250
1444.000,3.690
1445.000,2.903
1446.000,4.454
1447.000,3.238
1448.000,3.776
1449.000,2.806
1450.000,2.991
1451.000,3.897
1452.000,4.150
1453.000,3.571
1454.000,3.864
1455.000,3.754
1456.000,4.045
1457.000,3.951
1458.000,3.990
1459.000,4.048
1460.000,3.036
1461.000,3.340
1462.000,3.500
1463.000,3.595
1464.000,3.676
1465.000,3.741
1466.000,3.631
1467.000,3.534
1468.000,3.520
1469.000,4.062
1470.000,2.694
1471.000,3.815
1472.000,3.601
1473.000,2.971
1474.000,3.785
1475.000,3.899
1476.000,3.757
1477.000,4.061
1478.000,3.938
1479.000,4.103
1480.000,3.395
1481.000,4.380
1482.000,3.230
1483.000,3.097
1484.000,3.615
1485.000,3.913
1486.000,3.583
1487.000,3.220
1488.000,4.095
1489.000,2.444
1490.000,4.100
1491.000,3.249
1492.000,3.215
1493.000,3.750
1494.000,3.796
1495.000,2.621
1496.000,2.859
1497.000,3.864
1498.000,3.828
1499.000,3.938
1500.000,3.904
1501.000,3.727
1502.000,3.399
1503.000,3.507
1504.000,3.643
1505.000,3.739
1506.000,3.810
1507.000,4.185
1508.000,3.310
1509.000,2.983
1510.000,3.606
1511.000,4.088
1512.000,3.235
1513.000,4.056
1514.000,3.764
1515.000,3.750
1516.000,3.116
1517.000,3.609
1518.000,4.480
1519.000,3.529
1520.000,4.000
1521.000,3.264
1522.000,3.641
1523.000,3.717
1524.000,3.735
1525.000,3.663
1526.000,4.156
1527.000,3.154
1528.000,4.087
1529.000,3.767
1530.000,3.851
1531.000,3.462
1532.000,4.095
1533.000,3.840
1534.000,3.619
1535.000,3.897
1536.000,4.222
1537.000,3.763
1538.000,3.989
1539.000,4.370
1540.000,3.805
1541.000,4.423
1542.000,3.672
1543.000,3.462
1544.000,3.691
1545.000,3.101
1546.000,3.754
1547.000,3.933
1548.000,3.583
1549.000,3.619
1550.000,3.931
1551.000,3.940
1552.000,3.686
1553.000,3.721
1554.000,3.806
1555.000,4.354
1556.000,3.209
1557.000,3.982
1558.000,4.115
1559.000,3.588
1560.000,3.494
1561.000,4.006
1562.000,2.868
1563.000,3.810
1564.000,3.056
1565.000,3.745
1566.000,3.500
1567.000,3.890
1568.000,4.000
1569.000,4.589
1570.000,3.545
1571.000,3.948
1572.000,3.178
1573.000,3.690
1574.000,3.596
1575.000,3.870
1576.000,3.875
1577.000,4.104
1578.000,4.161
1579.000,3.450
1580.000,3.541
1581.000,3.220
1582.000,3.636
1583.000,3.731
1584.000,3.325
1585.000,3.607
1586.000,4.424
1587.000,3.332
1588.000,4.170
1589.000,3.778
1590.000,4.000
1591.000,4.341
1592.000,3.621
1593.000,3.039
1594.000,3.728
1595.000,4.045
1596.000,3.565
1597.000,3.557
1598.000,3.495
1599.000,3.302
1600.000,3.431
1601.000,3.907
1602.000,4.100
1603.000,3.843
1604.000,4.167
1605.000,3.312
1606.000,3.791
1607.000,3.185
1608.000,2.083
1609.000,3.421
1610.000,3.964
1611.000,3.574
1612.000,3.652
1613.000,3.426
1614.000,3.393
1615.000,3.048
1616.000,3.134
1617.000,3.083
1618.000,4.209
1619.000,4.030
1620.000,3.944
1621.000,3.136
1622.000,3.731
1623.000,4.214
1624.000,3.006
1625.000,3.356
1626.000,3.439
1627.000,2.979
1628.000,3.745
1629.000,3.492
1630.000,2.265
1631.000,3.842
1632.000,2.776
1633.000,2.971
1634.000,3.585
1635.000,3.781
1636.000,2.800
1637.000,3.988
1638.000,4.205
1639.000,3.659
1640.000,2.472
1641.000,2.681
1642.000,3.500
1643.000,4.288
1644.000,3.062
1645.000,4.061
1646.000,3.065
1647.000,3.230
1648.000,3.443
1649.000,3.842
1650.000,3.648
1651.000,3.200
1652.000,3.370
1653.000,3.920
1654.000,4.447
1655.000,3.800
1656.000,3.480
1657.000,3.889
1658.000,3.420
1659.000,2.772
1660.000,3.968
1661.000,3.892
1662.000,3.640
1663.000,4.130
1664.000,3.400
1665.000,3.683
1666.000,3.343
